id	class	gender	race	name
30900	Engineer	Common	Common	Scattershot IX
30900	Glaiver	Common	Common	Glaive Strike IX
30900	Slayer	Common	Common	Whirlwind IX
30930	Glaiver	Common	Common	Glaive Strike IX
30999	Glaiver	Common	Common	Glaive Strike IX
31000	Archer	Common	Common	Radiant Arrow X
31000	Berserker	Common	Common	Thunder Strike X
31000	Engineer	Common	Common	Scattershot X
31000	Slayer	Common	Common	Whirlwind X
31100	Archer	Common	Common	Radiant Arrow XI
31100	Berserker	Common	Common	Thunder Strike XI
31100	Engineer	Common	Common	Scattershot XI
31100	Slayer	Common	Common	Whirlwind XI
31101	Slayer	Common	Common	Whirlwind XI
31102	Slayer	Common	Common	Whirlwind XI
31130	Slayer	Common	Common	Whirlwind XI
35100	Glaiver	Common	Common	Glaive Strike I
35130	Glaiver	Common	Common	Glaive Strike I
35200	Glaiver	Common	Common	Glaive Strike II
35230	Glaiver	Common	Common	Glaive Strike II
35300	Glaiver	Common	Common	Glaive Strike III
35330	Glaiver	Common	Common	Glaive Strike III
35400	Glaiver	Common	Common	Glaive Strike IV
35430	Glaiver	Common	Common	Glaive Strike IV
35500	Glaiver	Common	Common	Glaive Strike V
35530	Glaiver	Common	Common	Glaive Strike V
35600	Glaiver	Common	Common	Glaive Strike VI
35630	Glaiver	Common	Common	Glaive Strike VI
35700	Glaiver	Common	Common	Glaive Strike VII
35730	Glaiver	Common	Common	Glaive Strike VII
35800	Glaiver	Common	Common	Glaive Strike VIII
35830	Glaiver	Common	Common	Glaive Strike VIII
35900	Glaiver	Common	Common	Glaive Strike IX
35930	Glaiver	Common	Common	Glaive Strike IX
40100	Archer	Common	Common	Penetrating Arrow I
40100	Assassin	Common	Common	Jagged Path I
40100	Berserker	Common	Common	Flatten I
40100	Elementalist	Common	Common	Ancient Binding I
40100	Engineer	Common	Common	Point Blank I
40100	Fighter	Common	Common	Ground Pounder I
40100	Glaiver	Common	Common	Charge I
40100	Lancer	Common	Common	Challenging Shout I
40100	Slayer	Common	Common	Evasive Roll
40100	Sorcerer	Common	Common	Arcane Pulse I
40100	Soulless	Common	Common	Sundering Strike I
40100	Warrior	Common	Common	Rain of Blows I
40110	Glaiver	Common	Common	Charge I
40111	Glaiver	Common	Common	Charge I
40130	Lancer	Common	Common	Challenging Shout I
40130	Soulless	Common	Common	Sundering Strike I
40199	Glaiver	Common	Common	Charge I
40200	Archer	Common	Common	Penetrating Arrow II
40200	Assassin	Common	Common	Jagged Path II
40200	Berserker	Common	Common	Flatten II
40200	Elementalist	Common	Common	Ancient Binding II
40200	Engineer	Common	Common	Point Blank II
40200	Fighter	Common	Common	Ground Pounder II
40200	Glaiver	Common	Common	Charge II
40200	Lancer	Common	Common	Challenging Shout II
40200	Slayer	Common	Common	Evasive Roll II
40200	Sorcerer	Common	Common	Arcane Pulse II
40200	Soulless	Common	Common	Sundering Strike II
40200	Warrior	Common	Common	Rain of Blows II
40210	Glaiver	Common	Common	Charge II
40211	Glaiver	Common	Common	Charge II
40230	Lancer	Common	Common	Challenging Shout II
40230	Slayer	Common	Common	Evasive Roll II
40230	Soulless	Common	Common	Sundering Strike II
40299	Glaiver	Common	Common	Charge II
40300	Archer	Common	Common	Penetrating Arrow III
40300	Assassin	Common	Common	Jagged Path III
40300	Berserker	Common	Common	Flatten III
40300	Engineer	Common	Common	Point Blank III
40300	Fighter	Common	Common	Ground Pounder III
40300	Glaiver	Common	Common	Charge III
40300	Lancer	Common	Common	Challenging Shout III
40300	Sorcerer	Common	Common	Arcane Pulse III
40300	Soulless	Common	Common	Sundering Strike III
40300	Warrior	Common	Common	Rain of Blows III
40310	Glaiver	Common	Common	Charge III
40311	Glaiver	Common	Common	Charge III
40330	Lancer	Common	Common	Challenging Shout III
40330	Soulless	Common	Common	Sundering Strike III
40331	Soulless	Common	Common	Enhanced Sundering Strike
40361	Soulless	Common	Common	Enhanced Sundering Strike
40399	Glaiver	Common	Common	Charge III
40400	Archer	Common	Common	Penetrating Arrow IV
40400	Assassin	Common	Common	Jagged Path IV
40400	Berserker	Common	Common	Flatten IV
40400	Engineer	Common	Common	Point Blank IV
40400	Fighter	Common	Common	Ground Pounder IV
40400	Glaiver	Common	Common	Charge IV
40400	Lancer	Common	Common	Challenging Shout IV
40400	Sorcerer	Common	Common	Arcane Pulse IV
40400	Warrior	Common	Common	Rain of Blows IV
40410	Glaiver	Common	Common	Charge IV
40411	Glaiver	Common	Common	Charge IV
40430	Lancer	Common	Common	Challenging Shout IV
40499	Glaiver	Common	Common	Charge IV
40500	Archer	Common	Common	Penetrating Arrow V
40500	Assassin	Common	Common	Jagged Path V
40500	Berserker	Common	Common	Flatten V
40500	Engineer	Common	Common	Point Blank V
40500	Fighter	Common	Common	Ground Pounder V
40500	Glaiver	Common	Common	Charge V
40500	Lancer	Common	Common	Challenging Shout V
40500	Sorcerer	Common	Common	Arcane Pulse V
40500	Warrior	Common	Common	Rain of Blows V
40510	Glaiver	Common	Common	Charge V
40511	Glaiver	Common	Common	Charge V
40530	Lancer	Common	Common	Challenging Shout V
40599	Glaiver	Common	Common	Charge V
40600	Archer	Common	Common	Penetrating Arrow VI
40600	Assassin	Common	Common	Jagged Path VI
40600	Berserker	Common	Common	Flatten VI
40600	Engineer	Common	Common	Point Blank VI
40600	Fighter	Common	Common	Ground Pounder VI
40600	Glaiver	Common	Common	Charge VI
40600	Lancer	Common	Common	Challenging Shout VI
40600	Sorcerer	Common	Common	Arcane Pulse VI
40600	Warrior	Common	Common	Rain of Blows VI
40610	Glaiver	Common	Common	Charge VI
40611	Glaiver	Common	Common	Charge VI
40630	Lancer	Common	Common	Challenging Shout VI
40699	Glaiver	Common	Common	Charge VI
40700	Archer	Common	Common	Penetrating Arrow VII
40700	Assassin	Common	Common	Jagged Path VII
40700	Berserker	Common	Common	Flatten VII
40700	Engineer	Common	Common	Point Blank VII
40700	Fighter	Common	Common	Ground Pounder VII
40700	Glaiver	Common	Common	Charge VII
40700	Lancer	Common	Common	Challenging Shout VII
40700	Sorcerer	Common	Common	Arcane Pulse VII
40700	Warrior	Common	Common	Rain of Blows VII
40710	Glaiver	Common	Common	Charge VII
40711	Glaiver	Common	Common	Charge VII
40730	Lancer	Common	Common	Challenging Shout VII
40799	Glaiver	Common	Common	Charge VII
40800	Archer	Common	Common	Penetrating Arrow VIII
40800	Assassin	Common	Common	Jagged Path VIII
40800	Berserker	Common	Common	Flatten VIII
40800	Engineer	Common	Common	Point Blank VIII
40800	Fighter	Common	Common	Ground Pounder VIII
40800	Glaiver	Common	Common	Charge VIII
40800	Lancer	Common	Common	Challenging Shout VIII
40800	Sorcerer	Common	Common	Arcane Pulse VIII
40800	Warrior	Common	Common	Rain of Blows VIII
40810	Glaiver	Common	Common	Charge VIII
40811	Glaiver	Common	Common	Charge VIII
40830	Lancer	Common	Common	Challenging Shout VIII
40899	Glaiver	Common	Common	Charge VIII
40900	Archer	Common	Common	Penetrating Arrow IX
40900	Assassin	Common	Common	Jagged Path IX
40900	Berserker	Common	Common	Flatten IX
40900	Fighter	Common	Common	Ground Pounder IX
40900	Glaiver	Common	Common	Charge IX
40900	Lancer	Common	Common	Challenging Shout IX
40900	Sorcerer	Common	Common	Arcane Pulse IX
40900	Warrior	Common	Common	Rain of Blows IX
40910	Glaiver	Common	Common	Charge IX
40911	Glaiver	Common	Common	Charge IX
40930	Lancer	Common	Common	Challenging Shout IX
40999	Glaiver	Common	Common	Charge IX
41000	Archer	Common	Common	Penetrating Arrow X
41000	Assassin	Common	Common	Jagged Path X
41000	Fighter	Common	Common	Ground Pounder X
41000	Glaiver	Common	Common	Charge X
41000	Sorcerer	Common	Common	Arcane Pulse X
41010	Glaiver	Common	Common	Charge X
41011	Glaiver	Common	Common	Charge X
41099	Glaiver	Common	Common	Charge X
41100	Archer	Common	Common	Penetrating Arrow XI
41100	Assassin	Common	Common	Jagged Path XI
41100	Fighter	Common	Common	Ground Pounder XI
41100	Sorcerer	Common	Common	Arcane Pulse XI
41200	Archer	Common	Common	Penetrating Arrow XII
41200	Sorcerer	Common	Common	Arcane Pulse XII
45100	Glaiver	Common	Common	Charge I
45110	Glaiver	Common	Common	Charge I
45200	Glaiver	Common	Common	Charge II
45210	Glaiver	Common	Common	Charge II
45300	Glaiver	Common	Common	Charge III
45310	Glaiver	Common	Common	Charge III
45400	Glaiver	Common	Common	Charge IV
45410	Glaiver	Common	Common	Charge IV
45500	Glaiver	Common	Common	Charge V
45510	Glaiver	Common	Common	Charge V
45600	Glaiver	Common	Common	Charge VI
45610	Glaiver	Common	Common	Charge VI
45700	Glaiver	Common	Common	Charge VII
45710	Glaiver	Common	Common	Charge VII
45800	Glaiver	Common	Common	Charge VIII
45810	Glaiver	Common	Common	Charge VIII
45900	Glaiver	Common	Common	Charge IX
45910	Glaiver	Common	Common	Charge IX
46000	Glaiver	Common	Common	Charge X
46010	Glaiver	Common	Common	Charge X
50100	Archer	Common	Common	Rain of Arrows I
50100	Assassin	Common	Common	Impact Bomb I
50100	Berserker	Common	Common	Dash I
50100	Elementalist	Common	Common	Titanic Favor I
50100	Engineer	Common	Common	Burst Fire I
50100	Fighter	Common	Common	Bull Rush I
50100	Glaiver	Common	Common	Maelstrom I
50100	Lancer	Common	Common	Shield Bash
50100	Priest	Common	Common	Blessing of Shakan I
50100	Slayer	Common	Common	Dash I
50100	Sorcerer	Common	Common	Mana Infusion I
50100	Soulless	Common	Common	Grim Strike I
50100	Warrior	Common	Common	Battle Cry I
50101	Lancer	Common	Common	Shield Bash I
50102	Lancer	Common	Common	Shield Bash I
50110	Elementalist	Common	Common	Titanic Favor I
50130	Glaiver	Common	Common	Maelstrom I
50130	Lancer	Common	Common	Shield Bash
50130	Soulless	Common	Common	Grim Strike I
50199	Glaiver	Common	Common	Maelstrom I
50200	Archer	Common	Common	Rain of Arrows II
50200	Assassin	Common	Common	Impact Bomb II
50200	Berserker	Common	Common	Dash II
50200	Elementalist	Common	Common	Titanic Favor II
50200	Engineer	Common	Common	Burst Fire II
50200	Fighter	Common	Common	Bull Rush II
50200	Glaiver	Common	Common	Maelstrom II
50200	Priest	Common	Common	Blessing of Shakan II
50200	Slayer	Common	Common	Dash II
50200	Sorcerer	Common	Common	Mana Infusion II
50200	Soulless	Common	Common	Grim Strike II
50200	Warrior	Common	Common	Battle Cry II
50210	Elementalist	Common	Common	Titanic Favor II
50230	Glaiver	Common	Common	Maelstrom II
50230	Soulless	Common	Common	Grim Strike II
50299	Glaiver	Common	Common	Maelstrom II
50300	Archer	Common	Common	Rain of Arrows III
50300	Assassin	Common	Common	Impact Bomb III
50300	Elementalist	Common	Common	Titanic Favor III
50300	Engineer	Common	Common	Burst Fire III
50300	Fighter	Common	Common	Bull Rush III
50300	Glaiver	Common	Common	Maelstrom III
50300	Priest	Common	Common	Blessing of Shakan III
50300	Slayer	Common	Common	Dash III
50300	Soulless	Common	Common	Grim Strike III
50300	Warrior	Common	Common	Battle Cry III
50310	Elementalist	Common	Common	Titanic Favor III
50330	Glaiver	Common	Common	Maelstrom III
50330	Soulless	Common	Common	Grim Strike III
50331	Soulless	Common	Common	Grim Strike III
50332	Soulless	Common	Common	Grim Strike III
50399	Glaiver	Common	Common	Maelstrom III
50400	Archer	Common	Common	Rain of Arrows IV
50400	Assassin	Common	Common	Impact Bomb IV
50400	Elementalist	Common	Common	Titanic Favor IV
50400	Engineer	Common	Common	Burst Fire IV
50400	Fighter	Common	Common	Bull Rush IV
50400	Glaiver	Common	Common	Maelstrom IV
50410	Elementalist	Common	Common	Titanic Favor IV
50430	Glaiver	Common	Common	Maelstrom IV
50499	Glaiver	Common	Common	Maelstrom IV
50500	Archer	Common	Common	Rain of Arrows V
50500	Assassin	Common	Common	Impact Bomb V
50500	Elementalist	Common	Common	Titanic Favor V
50500	Engineer	Common	Common	Burst Fire V
50500	Fighter	Common	Common	Bull Rush V
50500	Glaiver	Common	Common	Maelstrom V
50510	Elementalist	Common	Common	Titanic Favor V
50530	Glaiver	Common	Common	Maelstrom V
50599	Glaiver	Common	Common	Maelstrom V
50600	Archer	Common	Common	Rain of Arrows VI
50600	Assassin	Common	Common	Impact Bomb VI
50600	Elementalist	Common	Common	Titanic Favor VI
50600	Engineer	Common	Common	Burst Fire VI
50600	Fighter	Common	Common	Bull Rush VI
50610	Elementalist	Common	Common	Titanic Favor VI
50700	Archer	Common	Common	Rain of Arrows VII
50700	Assassin	Common	Common	Impact Bomb VII
50700	Elementalist	Common	Common	Titanic Favor VII
50700	Engineer	Common	Common	Burst Fire VII
50700	Fighter	Common	Common	Bull Rush VII
50710	Elementalist	Common	Common	Titanic Favor VII
50800	Archer	Common	Common	Rain of Arrows VIII
50800	Assassin	Common	Common	Impact Bomb VIII
50800	Elementalist	Common	Common	Titanic Favor VIII
50800	Engineer	Common	Common	Burst Fire VIII
50800	Fighter	Common	Common	Bull Rush VIII
50810	Elementalist	Common	Common	Titanic Favor VIII
50900	Archer	Common	Common	Rain of Arrows IX
50900	Assassin	Common	Common	Impact Bomb IX
50900	Elementalist	Common	Common	Titanic Favor IX
50900	Engineer	Common	Common	Burst Fire IX
50900	Fighter	Common	Common	Bull Rush IX
50910	Elementalist	Common	Common	Titanic Favor IX
51000	Archer	Common	Common	Rain of Arrows X
51000	Elementalist	Common	Common	Titanic Favor X
51000	Engineer	Common	Common	Burst Fire X
51010	Elementalist	Common	Common	Titanic Favor X
51020	Engineer	Common	Common	Targeted Burst Fire
51021	Engineer	Common	Common	Targeted Burst Fire
51031	Engineer	Common	Common	Targeted Burst Fire
51032	Engineer	Common	Common	Targeted Burst Fire
55100	Glaiver	Common	Common	Maelstrom I
55130	Glaiver	Common	Common	Maelstrom I
55200	Glaiver	Common	Common	Maelstrom II
55230	Glaiver	Common	Common	Maelstrom II
55300	Glaiver	Common	Common	Maelstrom III
55330	Glaiver	Common	Common	Maelstrom III
55400	Glaiver	Common	Common	Maelstrom IV
55430	Glaiver	Common	Common	Maelstrom IV
55500	Glaiver	Common	Common	Maelstrom V
55530	Glaiver	Common	Common	Maelstrom V
60100	Archer	Common	Common	Backstep
60100	Assassin	Common	Common	One Thousand Cuts I
60100	Berserker	Common	Common	Sweeping Strike I
60100	Elementalist	Common	Common	Shara's Lash
60100	Engineer	Common	Common	Time Bomb I
60100	Fighter	Common	Common	Haymaker I
60100	Glaiver	Common	Common	Leaping Slash I
60100	Priest	Common	Common	Arise I
60100	Slayer	Common	Common	Backstab I
60100	Sorcerer	Common	Common	Meteor Strike I
60100	Soulless	Common	Common	Death Spiral I
60101	Fighter	Common	Common	Haymaker I
60102	Fighter	Common	Common	Haymaker I
60130	Berserker	Common	Common	Sweeping Strike I
60130	Fighter	Common	Common	Haymaker I
60130	Glaiver	Common	Common	Leaping Slash I
60130	Soulless	Common	Common	Death Spiral I
60131	Fighter	Common	Common	Haymaker I
60131	Soulless	Common	Common	Death Spiral I
60199	Glaiver	Common	Common	Leaping Slash I
60200	Assassin	Common	Common	One Thousand Cuts II
60200	Berserker	Common	Common	Sweeping Strike II
60200	Engineer	Common	Common	Time Bomb II
60200	Fighter	Common	Common	Haymaker II
60200	Glaiver	Common	Common	Leaping Slash II
60200	Priest	Common	Common	Arise II
60200	Slayer	Common	Common	Backstab II
60200	Sorcerer	Common	Common	Meteor Strike II
60200	Soulless	Common	Common	Death Spiral II
60201	Fighter	Common	Common	Haymaker II
60202	Fighter	Common	Common	Haymaker II
60230	Berserker	Common	Common	Sweeping Strike II
60230	Fighter	Common	Common	Haymaker II
60230	Glaiver	Common	Common	Leaping Slash II
60230	Soulless	Common	Common	Death Spiral II
60231	Fighter	Common	Common	Haymaker II
60231	Soulless	Common	Common	Death Spiral II
60299	Glaiver	Common	Common	Leaping Slash II
60300	Assassin	Common	Common	One Thousand Cuts III
60300	Berserker	Common	Common	Sweeping Strike III
60300	Engineer	Common	Common	Time Bomb III
60300	Fighter	Common	Common	Haymaker III
60300	Glaiver	Common	Common	Leaping Slash III
60300	Sorcerer	Common	Common	Meteor Strike III
60301	Fighter	Common	Common	Haymaker III
60302	Fighter	Common	Common	Haymaker III
60330	Berserker	Common	Common	Sweeping Strike III
60330	Fighter	Common	Common	Haymaker III
60330	Glaiver	Common	Common	Leaping Slash III
60331	Fighter	Common	Common	Haymaker III
60399	Glaiver	Common	Common	Leaping Slash III
60400	Assassin	Common	Common	One Thousand Cuts IV
60400	Berserker	Common	Common	Sweeping Strike IV
60400	Engineer	Common	Common	Time Bomb IV
60400	Fighter	Common	Common	Haymaker IV
60400	Glaiver	Common	Common	Leaping Slash IV
60400	Sorcerer	Common	Common	Meteor Strike IV
60401	Fighter	Common	Common	Haymaker IV
60402	Fighter	Common	Common	Haymaker IV
60430	Berserker	Common	Common	Sweeping Strike IV
60430	Fighter	Common	Common	Haymaker IV
60430	Glaiver	Common	Common	Leaping Slash IV
60431	Fighter	Common	Common	Haymaker IV
60499	Glaiver	Common	Common	Leaping Slash IV
60500	Assassin	Common	Common	One Thousand Cuts V
60500	Berserker	Common	Common	Sweeping Strike V
60500	Engineer	Common	Common	Time Bomb V
60500	Fighter	Common	Common	Haymaker V
60500	Glaiver	Common	Common	Leaping Slash V
60500	Sorcerer	Common	Common	Meteor Strike V
60501	Fighter	Common	Common	Haymaker V
60502	Fighter	Common	Common	Haymaker V
60530	Berserker	Common	Common	Sweeping Strike V
60530	Fighter	Common	Common	Haymaker V
60530	Glaiver	Common	Common	Leaping Slash V
60531	Fighter	Common	Common	Haymaker V
60599	Glaiver	Common	Common	Leaping Slash V
60600	Assassin	Common	Common	One Thousand Cuts VI
60600	Berserker	Common	Common	Sweeping Strike VI
60600	Engineer	Common	Common	Time Bomb VI
60600	Fighter	Common	Common	Haymaker VI
60600	Glaiver	Common	Common	Leaping Slash VI
60600	Sorcerer	Common	Common	Meteor Strike VI
60601	Fighter	Common	Common	Haymaker VI
60602	Fighter	Common	Common	Haymaker VI
60630	Berserker	Common	Common	Sweeping Strike VI
60630	Fighter	Common	Common	Haymaker VI
60630	Glaiver	Common	Common	Leaping Slash VI
60631	Fighter	Common	Common	Haymaker VI
60699	Glaiver	Common	Common	Leaping Slash VI
60700	Assassin	Common	Common	One Thousand Cuts VII
60700	Berserker	Common	Common	Sweeping Strike VII
60700	Engineer	Common	Common	Time Bomb VII
60700	Fighter	Common	Common	Haymaker VII
60700	Glaiver	Common	Common	Leaping Slash VII
60700	Sorcerer	Common	Common	Meteor Strike VII
60701	Fighter	Common	Common	Haymaker VII
60702	Fighter	Common	Common	Haymaker VII
60730	Berserker	Common	Common	Sweeping Strike VII
60730	Fighter	Common	Common	Haymaker VII
60730	Glaiver	Common	Common	Leaping Slash VII
60731	Fighter	Common	Common	Haymaker VII
60799	Glaiver	Common	Common	Leaping Slash VII
60800	Assassin	Common	Common	One Thousand Cuts VIII
60800	Berserker	Common	Common	Sweeping Strike VIII
60800	Engineer	Common	Common	Time Bomb VIII
60800	Fighter	Common	Common	Haymaker VIII
60800	Glaiver	Common	Common	Leaping Slash VIII
60800	Sorcerer	Common	Common	Meteor Strike VIII
60801	Fighter	Common	Common	Haymaker VIII
