id	string
1876	Care and Use of Your Pet Rascally Raccoon
1877	Care and Use of Your Pet Rascally Raccoon
1878	Care and Use of Your Pet Rascally Raccoon
1879	Care and Use of Your Pet Rascally Raccoon (3 Days)
1880	Care and Use of Your Pet Rascally Raccoon (7 Days)
1881	Care and Use of Your Pet Rascally Raccoon (14 Days)
1882	Care and Use of Your Pet Rascally Raccoon (30 Days)
1883	Care and Use of Your Pet Rascally Raccoon
1884	Care and Use of Your Pet Rascally Raccoon
1885	Care and Use of Your Pet Rascally Raccoon
1886	Care and Use of Your Pet Rascally Raccoon
1887	Care and Use of Your Pet Rascally Raccoon
1888	Care and Use of Your Pet Rascally Raccoon
1889	Care and Use of Your Pet Rascally Raccoon (3 Days)
1890	Care and Use of Your Pet Rascally Raccoon (7 Days)
1891	Care and Use of Your Pet Rascally Raccoon (14 Days)
1892	Care and Use of Your Pet Rascally Raccoon (30 Days)
1893	Care and Use of Your Pet Gutsy Guinea Pig
1894	Care and Use of Your Pet Gutsy Guinea Pig
1895	Care and Use of Your Pet Gutsy Guinea Pig
1896	Care and Use of Your Pet Gutsy Guinea Pig (3 Days)
1897	Care and Use of Your Pet Gutsy Guinea Pig (7 Days)
1898	Care and Use of Your Pet Gutsy Guinea Pig (14 Days)
1899	Care and Use of Your Pet Gutsy Guinea Pig (30 Days)
1900	Care and Use of Your Pet Gutsy Guinea Pig
1901	Care and Use of Your Pet Gutsy Guinea Pig
1902	Care and Use of Your Pet Gutsy Guinea Pig
1903	Care and Use of Your Pet Gutsy Guinea Pig (3 Days)
1904	Care and Use of Your Pet Gutsy Guinea Pig (7 Days)
1905	Care and Use of Your Pet Gutsy Guinea Pig (14 Days)
1906	Care and Use of Your Pet Gutsy Guinea Pig (30 Days)
1907	Care and Use of Your Pet Gutsy Guinea Pig
1908	Care and Use of Your Pet Gutsy Guinea Pig
1909	Care and Use of Your Pet Gutsy Guinea Pig
1910	Care and Use of Your Pet Gutsy Guinea Pig
1911	Care and Use of Your Pet Gutsy Guinea Pig
1912	Care and Use of Your Pet Gutsy Guinea Pig
1913	Care and Use of Your Pet Gutsy Guinea Pig (3 Days)
1914	Care and Use of Your Pet Gutsy Guinea Pig (7 Days)
1915	Care and Use of Your Pet Gutsy Guinea Pig (14 Days)
1916	Care and Use of Your Pet Gutsy Guinea Pig (30 Days)
1917	Care and Use of Your Pet Brave Black Bear
1918	Care and Use of Your Pet Brave Black Bear
1919	Care and Use of Your Pet Brave Black Bear
1920	Care and Use of Your Pet Brave Black Bear (3 Days)
1921	Care and Use of Your Pet Brave Black Bear (7 Days)
1922	Care and Use of Your Pet Brave Black Bear (14 Days)
1923	Care and Use of Your Pet Brave Black Bear (30 Days)
1924	Care and Use of Your Pet Brave Black Bear
1925	Care and Use of Your Pet Brave Black Bear
1926	Care and Use of Your Pet Brave Black Bear
1927	Care and Use of Your Pet Brave Black Bear (3 Days)
1928	Care and Use of Your Pet Brave Black Bear (7 Days)
1929	Care and Use of Your Pet Brave Black Bear (14 Days)
1930	Care and Use of Your Pet Brave Black Bear (30 Days)
1931	Care and Use of Your Pet Brave Black Bear
1932	Care and Use of Your Pet Brave Black Bear
1933	Care and Use of Your Pet Brave Black Bear
1934	Care and Use of Your Pet Brave Black Bear
1935	Care and Use of Your Pet Brave Black Bear
1936	Care and Use of Your Pet Brave Black Bear
1937	Care and Use of Your Pet Brave Black Bear (3 Days)
1938	Care and Use of Your Pet Brave Black Bear (7 Days)
1939	Care and Use of Your Pet Brave Black Bear (14 Days)
1940	Care and Use of Your Pet Brave Black Bear (30 Days)
1941	Care and Use of Your Pet Zorenai
1942	Care and Use of Your Pet Zorenai
1943	Care and Use of Your Pet Zorenai
1944	Care and Use of Your Pet Zorenai
1945	Care and Use of Your Pet Asrael
1946	Care and Use of Your Pet Asrael
1947	Care and Use of Your Pet Asrael
1948	Care and Use of Your Pet Asrael
1949	Care and Use of Your Pet Tizia
1950	Care and Use of Your Pet Tizia
1951	Care and Use of Your Pet Tizia
1952	Care and Use of Your Pet Tizia (30 Days)
1953	Care and Use of Your Pet Tizia (7 Days)
1954	Care and Use of Your Pet Tizia (14 Days)
1955	Care and Use of Your Pet Tizia (30 Days)
1956	Care and Use of Your Pet Nuntia
1957	Care and Use of Your Pet Nuntia
1958	Care and Use of Your Pet Nuntia
1959	Care and Use of Your Pet Nuntia (3 Days)
1960	Care and Use of Your Pet Nuntia (7 Days)
1961	Care and Use of Your Pet Nuntia (14 Days)
1962	Care and Use of Your Pet Nuntia (30 Days)
1963	Care and Use of Your Pet Nuntia
1964	Care and Use of Your Pet Nuntia
1965	Care and Use of Your Pet Nuntia
1966	Care and Use of Your Pet Nuntia (3 Days)
1967	Care and Use of Your Pet Nuntia (7 Days)
1968	Care and Use of Your Pet Nuntia (14 Days)
1969	Care and Use of Your Pet Nuntia (30 Days)
1970	Care and Use of Your Pet Wee Bad Wolf
1971	Care and Use of Your Pet Wee Bad Wolf
1972	Care and Use of Your Pet Wee Bad Wolf
1973	Care and Use of Your Pet Wee Bad Wolf (3 Days)
1974	Care and Use of Your Pet Wee Bad Wolf (7 Days)
1975	Care and Use of Your Pet Wee Bad Wolf (14 Days)
1976	Care and Use of Your Pet Wee Bad Wolf (30 Days)
1977	Care and Use of Your Pet Wee Bad Wolf
1978	Care and Use of Your Pet Wee Bad Wolf
1979	Care and Use of Your Pet Wee Bad Wolf
1980	Care and Use of Your Pet Wee Bad Wolf (3 Days)
1981	Care and Use of Your Pet Wee Bad Wolf (7 Days)
1982	Care and Use of Your Pet Wee Bad Wolf (14 Days)
1983	Care and Use of Your Pet Wee Bad Wolf (30 Days)
1984	Care and Use of Your Pet Wee Bad Wolf
1985	Care and Use of Your Pet Wee Bad Wolf
1986	Care and Use of Your Pet Wee Bad Wolf
1987	Care and Use of Your Pet Wee Bad Wolf (3 Days)
1988	Care and Use of Your Pet Wee Bad Wolf (7 Days)
1989	Care and Use of Your Pet Wee Bad Wolf (14 Days)
1990	Care and Use of Your Pet Wee Bad Wolf (30 Days)
2200	Crescentia Crystals
2201	Crescentia Destroyer's Crystals
2202	Crescentia Defender's Crystals
2203	Crescentia Blaster's Crystals
2204	Crescentia Healer's Crystals
2205	Cutthroat Crystals
2206	Cutthroat Destroyer's Crystals
2207	Cutthroat Defender's Crystals
2208	Cutthroat Blaster's Crystals
2209	Cutthroat Healer's Crystals
2210	Frontera Crystals
2211	Frontera Destroyer's Crystals
2212	Frontera Defender's Crystals
2213	Frontera Blaster's Crystals
2214	Frontera Healer's Crystals
2215	Scythera Crystals
2216	Scythera Destroyer's Crystals
2217	Scythera Defender's Crystals
2218	Scythera Blaster's Crystals
2219	Scythera Healer's Crystals
2220	Crystal Supply Crate VII
2221	Destroyer's Crystal Supply Crate VII
2222	Warden's Crystal Supply Crate VII
2223	Judgment Crystal Supply Crate VII
2224	Healer's Crystal Supply Crate VII
2230	[Lvl. 1-19] Returning User Box
2231	[Lvl. 20-25] Returning User Box
2232	[Lvl. 26-31] Returning User Box
2233	[Lvl. 32-37] Returning User Box
2234	[Lvl. 38-43] Returning User Box
2235	[Lvl. 44-49] Returning User Box
2236	[Lvl. 50-54] Returning User Box
2237	[Lvl. 55-57] Returning User Box
2238	[Lvl. 58-59] Returning User Box
2239	[Lvl. 60-61] Returning User Box
2240	[Lvl. 62-63] Returning User Box
2241	[Lvl. 64] Returning User Box
2242	[Lvl. 65] Returning User Box
4001	ExteriorExtractionWeapon_7ExteriorLevel_TwinSwords
4002	ExteriorExtractionWeapon_7ExteriorLevel_Lance
4003	ExteriorExtractionWeapon_7ExteriorLevel_Broadsword
4004	ExteriorExtractionWeapon_7ExteriorLevel_Axe
4005	ExteriorExtractionWeapon_7ExteriorLevel_Disc
4006	ExteriorExtractionWeapon_7ExteriorLevel_Bow
4007	ExteriorExtractionWeapon_7ExteriorLevel_Staff
4008	ExteriorExtractionWeapon_7ExteriorLevel_Scepter
4009	Discontinued Template
4010	Discontinued Template
4011	Discontinued Template
4012	Discontinued Template
4013	Discontinued Template
4014	Discontinued Template
4015	Discontinued Template
4016	Discontinued Template
4017	Discontinued Template
4018	Discontinued Template
4019	Discontinued Template
4020	Discontinued Template
4021	Discontinued Template
4022	Discontinued Template
4023	Discontinued Template
4024	Discontinued Template
4025	Discontinued Template
4026	Discontinued Template
4027	Discontinued Template
4028	Discontinued Template
4029	Discontinued Template
4030	Discontinued Template
4031	Discontinued Template
4032	Discontinued Template
4033	Discontinued Template
4034	Discontinued Template
4035	Discontinued Template
4036	Discontinued Template
4037	Discontinued Template
4038	Discontinued Template
4039	Discontinued Template
4040	Discontinued Template
4041	Discontinued Template
4042	Discontinued Template
4043	Discontinued Template
4044	Discontinued Template
4045	Discontinued Template
4046	Discontinued Template
4047	Discontinued Template
4048	Discontinued Template
4049	Discontinued Template
4050	Discontinued Template
4051	Discontinued Template
4052	Discontinued Template
4053	Discontinued Template
4054	Discontinued Template
4055	Discontinued Template
4056	Discontinued Template
4057	Discontinued Template
4058	Discontinued Template
4059	Discontinued Template
4060	Discontinued Template
4061	Discontinued Template
4062	Discontinued Template
4063	Discontinued Template
4064	Discontinued Template
4065	Discontinued Template
4066	Discontinued Template
4067	Discontinued Template
4068	Discontinued Template
4069	Discontinued Template
4070	Discontinued Template
4071	Discontinued Template
4072	Discontinued Template
4073	Discontinued Template
4074	Discontinued Template
4075	Discontinued Template
4076	Discontinued Template
4077	Discontinued Template
4078	Discontinued Template
4079	Discontinued Template
4080	Discontinued Template
4081	Discontinued Template
4082	Discontinued Template
4083	Discontinued Template
4084	Discontinued Template
4085	Discontinued Template
4086	Discontinued Template
4087	Discontinued Template
4088	Discontinued Template
4089	Discontinued Template
4090	Discontinued Template
4091	Discontinued Template
4092	Discontinued Template
4093	Discontinued Template
4094	Discontinued Template
4095	Discontinued Template
4096	Discontinued Template
4097	Discontinued Template
4098	Discontinued Template
4099	Discontinued Template
4100	Discontinued Template
4101	Discontinued Template
4102	Discontinued Template
4103	Discontinued Template
4104	Discontinued Template
4105	Discontinued Template
4106	Discontinued Template
4107	Discontinued Template
4108	Discontinued Template
4109	Discontinued Template
4110	Discontinued Template
4111	Discontinued Template
4112	Discontinued Template
4113	Discontinued Template
4114	Discontinued Template
4115	Discontinued Template
4116	Discontinued Template
4117	Discontinued Template
4118	Discontinued Template
4119	Discontinued Template
4120	Discontinued Template
4121	Discontinued Template
4122	Discontinued Template
4123	Discontinued Template
4124	Discontinued Template
4125	Discontinued Template
4126	Discontinued Template
4127	Discontinued Template
4128	Discontinued Template
4129	Discontinued Template
4130	Discontinued Template
4131	Discontinued Template
4132	Discontinued Template
4133	Discontinued Template
4134	Discontinued Template
4135	Discontinued Template
4136	Discontinued Template
4137	Discontinued Template
4138	Discontinued Template
4139	Discontinued Template
4140	Discontinued Template
4141	Discontinued Template
4142	Discontinued Template
4143	Discontinued Template
4144	Discontinued Template
4145	Discontinued Template
4146	Discontinued Template
4147	Discontinued Template
4148	Discontinued Template
4149	Discontinued Template
4150	Discontinued Template
4151	Discontinued Template
4152	Discontinued Template
4153	Discontinued Template
4154	Discontinued Template
4155	Discontinued Template
4156	Discontinued Template
4157	Discontinued Template
4158	Discontinued Template
4159	Discontinued Template
4160	Discontinued Template
4161	Discontinued Template
4162	Discontinued Template
4163	Discontinued Template
4164	Discontinued Template
4165	Discontinued Template
4166	Discontinued Template
4167	Discontinued Template
4168	Discontinued Template
4169	Discontinued Template
4170	Discontinued Template
4171	Discontinued Template
4172	Discontinued Template
4173	Discontinued Template
4174	Discontinued Template
4175	Discontinued Template
4176	Discontinued Template
4501	Discontinued Template
4502	Discontinued Template
4503	Discontinued Template
4504	Discontinued Template
4505	Discontinued Template
4506	Discontinued Template
4507	Discontinued Template
4508	Discontinued Template
4509	Discontinued Template
4510	Discontinued Template
4511	Discontinued Template
4512	Discontinued Template
4513	Discontinued Template
4514	Discontinued Template
4515	Discontinued Template
4516	Discontinued Template
4517	Discontinued Template
4518	Discontinued Template
4519	Discontinued Template
4520	Discontinued Template
4521	Discontinued Template
4522	Discontinued Template
4523	Discontinued Template
4524	Discontinued Template
4525	Discontinued Template
4526	Discontinued Template
4527	Discontinued Template
4528	Discontinued Template
4529	Discontinued Template
4530	Discontinued Template
4531	Discontinued Template
4532	Discontinued Template
4533	Discontinued Template
4534	Discontinued Template
4535	Discontinued Template
4536	Discontinued Template
4537	Discontinued Template
4538	Discontinued Template
4539	Discontinued Template
4540	Discontinued Template
4541	Discontinued Template
4542	Discontinued Template
4543	Discontinued Template
4544	Discontinued Template
4545	Discontinued Template
4546	Discontinued Template
4547	Discontinued Template
4548	Discontinued Template
4549	Discontinued Template
4550	Discontinued Template
4551	Discontinued Template
4552	Discontinued Template
4553	Discontinued Template
4554	Discontinued Template
4555	Discontinued Template
4556	Discontinued Template
4557	Discontinued Template
4558	Discontinued Template
4559	Discontinued Template
4560	Discontinued Template
4561	Discontinued Template
4562	Discontinued Template
4563	Discontinued Template
4564	Discontinued Template
4565	Discontinued Template
4566	Discontinued Template
4567	Discontinued Template
4568	Discontinued Template
4569	Discontinued Template
4570	Discontinued Template
4571	Discontinued Template
4572	Discontinued Template
4573	Discontinued Template
4574	Discontinued Template
4575	Discontinued Template
4576	Discontinued Template
4577	Discontinued Template
4578	Discontinued Template
4579	Discontinued Template
4580	Discontinued Template
4581	Discontinued Template
4582	Discontinued Template
4583	Discontinued Template
4584	Discontinued Template
4585	Discontinued Template
4586	Discontinued Template
4587	Discontinued Template
4588	Discontinued Template
4589	Discontinued Template
4590	Discontinued Template
4591	Discontinued Template
4592	Discontinued Template
4593	Discontinued Template
4594	Discontinued Template
4595	Discontinued Template
4596	Discontinued Template
4597	Discontinued Template
4598	Discontinued Template
4599	Discontinued Template
4600	Discontinued Template
4601	Discontinued Template
4602	Discontinued Template
4603	Discontinued Template
4604	Discontinued Template
4605	Discontinued Template
4606	Discontinued Template
4607	Discontinued Template
4608	Discontinued Template
4609	Discontinued Template
4610	Discontinued Template
4611	Discontinued Template
4612	Discontinued Template
4613	Discontinued Template
4614	Discontinued Template
4615	Discontinued Template
4616	Discontinued Template
4617	Discontinued Template
4618	Discontinued Template
4619	Discontinued Template
4620	Discontinued Template
4621	Discontinued Template
4622	Discontinued Template
4623	Discontinued Template
4624	Discontinued Template
4625	Discontinued Template
4626	Discontinued Template
4627	Discontinued Template
4628	Discontinued Template
4629	Discontinued Template
4630	Discontinued Template
4631	Discontinued Template
4632	Discontinued Template
4633	Discontinued Template
4634	Discontinued Template
4635	Discontinued Template
4636	Discontinued Template
4637	Discontinued Template
4638	Discontinued Template
4639	Discontinued Template
4640	Discontinued Template
4641	Discontinued Template
4642	Discontinued Template
4643	Discontinued Template
4644	Discontinued Template
4645	Discontinued Template
4646	Discontinued Template
4647	Discontinued Template
4648	Discontinued Template
4649	Discontinued Template
4650	Discontinued Template
4651	Discontinued Template
4652	Discontinued Template
4653	Discontinued Template
4654	Discontinued Template
4655	Discontinued Template
4656	Discontinued Template
4657	Discontinued Template
4658	Discontinued Template
4659	Discontinued Template
4660	Discontinued Template
4661	Discontinued Template
4662	Discontinued Template
4663	Discontinued Template
4664	Discontinued Template
4665	Discontinued Template
4666	Discontinued Template
4667	Discontinued Template
4668	Discontinued Template
4669	Discontinued Template
4670	Discontinued Template
4671	Discontinued Template
4672	Federation Swift Twin Swords
4673	Federation Mighty Lance
4674	Federation Sturdy Greatsword
4675	Federation Gigantic Axe
4676	Federation Spinning Disc
4677	Federation Ace Bow
4678	Federation Surprise Staff
4679	Federation Heart Scepter
4680	Lun's Impenetrable Hauberk
4681	Lun's Weightless Cuirass
4682	Lun's Shiny Robe
4683	Federation Sharp Twin Swords
4684	Federation Pointy Lance
4685	Federation Wide-bladed Greatsword
4686	Federation Invincible Axe
4687	Federation Flying Disc
4688	Federation Flexible Bow
4689	Federation Long Staff
4690	Federation Short Scepter
4691	Yoki's Rugged Hauberk
4692	Yoki's Resilient Cuirass
4693	Yoki's Reliable Robe
4694	Federation Boar Twin Swords
4695	Federation Unicorn Lance
4696	Federation Vulcanus Greatsword
4697	Federation Storm Lizard Axe
4698	Federation Tuwangi Disc
4699	Federation Argass Bow
4700	Federation Siren Staff
4701	Federation Terron Scepter
4702	Shan's Fimbrilisk Hauberk
4703	Shan's Shadow Cougar Cuirass
4704	Shan's Dagonite Robe
4705	Federation Flower Dance Twin Swords
4706	Federation Moon Crusher Lance
4707	Federation Extinguisher Greatsword
4708	Federation Infinity Axe
4709	Federation Nova Disc
4710	Federation Lucky Strike Bow
4711	Federation Staff of Exorcism
4712	Federation Expeller Scepter
4713	Nepir's Diamond Hauberk
4714	Nepir's Wyvern Cuirass
4715	Nepir's Mana Robe
4716	Khirian Bomb
5000	Test Design 1 for Mixing
5001	Mana Wave Map
5002	Training Bomb
5003	Demolition Charge
5004	Pliant Rope
5005	Lokian Testing Serum
5006	Mystic's Vial
5007	Sorcerer's Medallion
5008	Warrior's Wrap
5009	Combination Catalyst
5010	Bubble of Darkened Soul
5011	Pheromone Dart
5012	Fae Antidote Dart
5013	Onyx Breath
5014	Quiescent Purifier
5015	Tempestuous Purifier
5016	Jellied Decursive
5017	Essence of Truth
5018	Lure of the Hart
5019	Fake Godshead
5020	Brogar Legion Missive
5021	Earth-shattering K Bomb
5022	Headstone Rubbing
5023	Ancient Book
5024	Scion Cryptograph
5025	Decryption Device
5026	Decrypted Message
5027	Empty Wooden Barrel
5028	Tough Tuskboar Meat
5029	Rock Salt
5030	Salted Meat
5031	Stinking Brew
5032	Liquid Key
5033	Libegration Stone
5034	Rope
5035	Prickly Wire
5036	Wood
5037	Scout's Report
5038	Branded Leather
5039	Charcoal
5040	Legend of Shakan
5041	Heroth's Letter
5042	Pirate Treasure
5043	Adarak's Pendant
5044	Halidom of Freedom
5045	Purifying Flame
5046	Installable Flame Bomb
5047	Seal Deactivation Scroll
5048	Sample from Dagon's Temple
5049	Herbal Potion
5050	Sealed Scroll
5051	Unsealed Scroll
5052	Scion Token
5053	Scion Records
5054	Encrypted Book
5055	Dementalith Shard
5056	Icy Heart
5057	Noble Eye
5058	Hypnotic Draught
5059	Rida's Letter
5060	Reckless Sedative
5061	Taera's Diary
5062	Scion Missives
5063	Mattin's Report
5064	Dig Journal
5065	Old Hammer
5066	Rusty Scissors
5067	Cave Charge
5068	Veritas Flask
5069	Potent Explosive
5070	Key to the Secluded Terrace
5071	Samael's Orders
5072	Kinias's Report
5073	Korvin's Report
5074	Caton's Report
5075	Deciphered Ledger
5076	Encrypted Ledger
5077	Gula Cipher
5078	Fake Cursed Lance
5079	Rida's Hair
5080	Argon-Gula Appurtenance
5081	Memento of the First Sacrifice
5082	Memento of the Second Sacrifice
5083	Memento of the Third Sacrifice
5084	Hypnotic Gemstone
5085	Morbolith Fragment
5086	Durignite
5087	Minespring
5088	Detrian's Sword
5089	Summoning Flute
5090	Fraya's Token
5091	Argon-Orcan Appurtenance
5092	Liquid Flame
5093	Darekuur's Orders
5094	Necromancy Device Key
